"datetime","NLL","iota","R","GPP","DO0","convergence","sd_iota","sd_R","sd_GPP","GPP.weighted","R.weighted","thermo.depth","GPP.weighted.areal","R.weighted.areal"
2014-06-07,"111.8187215",1.06e-06,1.22876674,1.99e-07,7.461086699,0,3.486966018,0.956962081,0.656537585,1.25037199793438,1.83594353299694,1.63624744016711,2045.91798087677,3004.0579061576
2014-06-08,"-80.24082953",1.900338837,1.945283393,1.331725784,7.469627989,0,0.165876371,0.158566373,0.116243396,1.19947887266557,1.59675923415539,1.72000278682338,2063.10700372055,2746.43033263325
2014-06-09,"-23.80768301",4.615047334,3.028086777,1.666474363,7.353416069,0,0.650874336,0.317961548,0.235028011,0.977968584817558,1.45310651044664,1.68203846101683,1644.98077332933,2444.1810385252
2014-06-10,"11.83162594",0.878359758,0.640491138,0.559147963,6.755374445,0,0.558905916,0.466988918,0.355789415,0.939549715191122,1.39944634671533,1.72196608900991,1617.87274849803,2409.7991524326
2014-06-11,"15.85087067",2.453746519,0.705466691,1.480578722,6.787293862,0,0.708935122,0.541432079,0.427768006,0.925325535292651,1.31194515212198,1.72564155668002,1596.78019715818,2263.94707458657
2014-06-12,"-270.7352537",0.342103991,0.473439351,0.078607657,7.767753941,0,0.139862746,0.044546781,0.032137254,0.897746689692461,1.28017570821134,1.8400510477811,1651.89973701063,2355.58865323819
2014-06-13,"-216.8379238",0.966639388,0.980787369,0.675399667,7.964083402,0,0.062939368,0.058616909,0.043976305,0.777014475907551,1.12283333278163,2.07959477284153,1615.87524251955,2335.03832962492
2014-06-14,"-181.9257491",1.798808102,0.786584271,0.511788387,7.973238359,0,0.202551992,0.074090073,0.057629136,0.598908581522449,0.767754112731567,2.08670444766191,1249.74520080578,1602.07592174768
2014-06-15,"-159.0581618",2.014727515,0.851125904,0.567067445,8.061224744,0,0.430829656,0.173141706,0.121261794,0.586371462640274,0.75743261324044,2.10570387929837,1234.72466359148,1594.9287920075
2014-06-16,"-158.1164254",0.764461713,0.78850973,0.459892734,8.103883097,0,0.220908401,0.172553756,0.132896346,0.489815538489335,0.757828063438555,2.10870070140627,1032.87436957215,1598.03256891824
2014-06-17,"-97.22945849",0.275676721,0.351708387,0.194364723,7.997362415,0,0.230787657,0.22093761,0.162715876,0.520894848187695,0.821907066441126,2.06390389037062,1075.0769036486,1696.33719195095
2014-06-18,"-130.3530018",1.055673413,0.732049706,0.3965124,7.954933703,0,0.212738797,0.117131196,0.079904987,0.453459765150304,0.782796280800522,2.14151842702106,971.092442982017,1676.37265993787
2014-06-19,"-111.8681547",0.566835455,0.430656365,0.279269988,7.836617782,0,0.280933261,0.18545862,0.138410941,0.445557457270885,0.798511250098518,2.05600125752126,916.066692446913,1641.74013434742
2014-06-20,"-222.5136885",1.582000904,0.753168142,0.247590832,7.957277068,0,0.362688951,0.078129617,0.056762584,0.42320391516875,0.783999962524365,2.03624352247554,861.746230948657,1596.41484531131
2014-06-21,"-108.0008518",2.081474683,0.991371425,0.63790839,7.633784261,0,0.624468718,0.276844171,0.191380581,0.402936361621962,0.764807435600252,1.99120783453149,802.330040079265,1522.89055767516
2014-06-22,"-111.8360713",0.926367985,0.949399698,0.492897889,7.778155345,0,0.235439307,0.165175494,0.125271533,0.389488299416649,0.785594467012929,2.00913254413391,782.533617917362,1578.36341016721
2014-06-23,"-8.82900145",1.173615044,1.033065986,0.583448864,7.580217717,0,0.544518354,0.374457919,0.270700872,0.386907992710215,0.79394238396585,2.00872196445594,777.190583180568,1594.80950518471
2014-06-24,"-17.7581036",5.5e-08,0.144261947,2.42e-08,7.639478111,1,0.521127205,0.341238602,0.22907992,0.428428797140854,0.855386536131428,1.96860718153912,843.408006829654,1683.9200780202
2014-06-25,"-139.2963582",0.303496129,0.108100518,0.089798182,7.626283195,0,0.298759688,0.11839952,0.088396768,0.405012941857435,0.744816846438148,1.96659685339714,796.497177041948,1464.75446656244
2014-06-26,"-139.7268231",0.253021167,3.01e-07,0.125781918,7.604706534,0,0.123094359,0.063381026,0.061192685,0.375204885999975,0.727983275245528,2.00165540880622,751.030889472373,1457.17166041568
2014-06-27,"-139.8536227",0.884320893,0.766079832,0.382132867,7.912169777,0,0.304996841,0.173918708,0.131795277,0.354010690619401,0.664287673275332,2.07670636988415,735.176256216398,1379.5304425264
2014-06-28,"-124.5537349",0.963713229,1.001132247,0.564292242,7.677382847,0,0.217101394,0.172845523,0.12712146,0.465479167974998,0.697305697032786,2.08619128294791,971.078582623287,1454.71306669971
2014-06-29,"-279.4385238",0.618746705,0.526421097,0.321030283,7.320550053,0,0.041465149,0.031961594,0.021513761,0.494421586791529,0.705104164338339,2.19511559021376,1085.31253330431,1547.78514386373
2014-06-30,"-244.2510229",0.633522088,0.752303577,0.353288432,7.322221088,0,0.086595016,0.06818921,0.048290372,0.539948674836937,0.729762508161925,2.09817409505475,1132.906322202,1531.16879016753
2014-07-01,"-190.3488614",0.159212338,0.404957222,0.046422116,7.109093921,0,0.178374496,0.075581501,0.052009296,0.526941812860449,0.752599599457675,1.98522905354939,1046.10019642055,1494.08259053301
2014-07-02,"-88.38936574",1.61341485,1.108278681,1.011735478,7.04281094,0,0.208196156,0.183422767,0.130555039,0.540628167012955,0.778231208807175,2.10947981577866,1140.44420615524,1641.66302698776
2014-07-03,"-154.7027632",1.102009911,0.737256924,0.687323581,7.268693422,0,0.177886832,0.151739944,0.110948017,0.574607193658708,0.826573999352954,2.13331535993537,1225.81835216148,1763.34300894287
2014-07-04,"-161.9250036",1.179654094,0.888910999,0.816492666,7.336306682,0,0.191384267,0.180109864,0.132465823,0.627065202081595,0.986747122183805,2.18174306149543,1368.09515374675,2152.8286872751
2014-07-05,"-263.5450957",0.508581033,0.850268903,0.316217321,7.554519829,0,0.071012653,0.061745201,0.044153103,0.859081151549929,1.07307815651198,2.19350077697946,1884.39517341318,2353.79777006873
2014-07-06,"-206.8625121",2.037307196,1.014885091,0.592982311,7.394556933,0,0.322541649,0.132768442,0.093879555,0.864843463117363,1.1131615446618,2.17170907535803,1878.18839761604,2417.4630288816
2014-07-07,"-153.7074993",1.392261472,1.378446469,0.871252091,7.351611448,0,0.203227819,0.162532536,0.1271763,0.811003342597439,1.12548149562198,2.11582120740952,1715.93807154767,2381.31761698398
2014-07-08,"-203.9518619",2.402088317,1.316949342,0.446331363,7.252144214,0,0.352374817,0.086855565,0.065474667,0.80158241066329,1.12397416378356,2.05837591495783,1649.95792796315,2313.56134776695
2014-07-09,"-122.9331783",2.67975997,1.41896884,1.532634748,7.001610653,0,0.196878904,0.156651751,0.112600924,0.864685665414531,1.22701883299639,2.19118399506731,1894.68539082044,2688.62402850786
2014-07-10,"-65.36767905",1.24957387,0.692451289,0.709352714,7.35671299,0,0.518633779,0.375520403,0.294415791,0.941299366337918,1.37633802209917,2.21397779558661,2084.0158960719,3047.18182014915
2014-07-11,"-228.7576701",2.366516941,1.196014941,0.554164314,7.726280685,0,0.328344691,0.108071277,0.076888066,1.06988445461432,1.46945308195323,2.22423503844618,2379.67449104204,3268.4090322331
2014-07-12,"-132.6410155",1.381991625,0.430221122,0.524523405,7.437358792,0,0.294797663,0.149627632,0.111887996,1.08301974491519,1.45461910339168,2.20329693394127,2386.2140833695,3204.9578105553
2014-07-13,"-254.9304861",1.689780739,1.426086804,0.995008613,7.648437918,0,0.061746365,0.046978406,0.036358661,1.0976455473004,1.4290400310847,2.24266845806155,2461.65504706232,3204.86300302096
2014-07-14,"-152.2668735",4.162762249,2.104237617,1.176312778,7.549245502,0,0.532150944,0.198242681,0.15037514,0.973387804062275,1.36104826113761,2.14088441601131,2083.9107804524,2913.8470117088
2014-07-15,"-148.4919704",3.917707406,1.895039107,1.561856632,7.220845499,0,0.251235932,0.144872458,0.100159217,0.924027510801302,1.30107160769384,2.24133261742575,2071.05299935768,2916.13423193077
2014-07-16,"-117.2613194",1.876843879,0.637453271,1.043346636,7.067287083,0,0.313506066,0.240370848,0.174279546,0.89788131217536,1.23910615163847,2.33349632124308,2095.20273887412,2891.44964647805
2014-07-17,"-198.2778335",1.135112968,0.690298136,0.663501119,7.647817481,0,0.158885534,0.122192994,0.092872456,0.880636874798919,1.22113667514742,2.33776711556316,2058.72392665723,2854.73316276778
2014-07-18,"-221.0799005",0.884001882,0.492042472,0.450980927,7.809310594,0,0.121576602,0.079124015,0.062023317,0.821093737584905,1.15219020275039,2.36505552565487,1941.93228115579,2724.99380562022
2014-07-19,"-278.6372745",1.072289129,0.818684645,0.448613752,7.866332293,0,0.10761657,0.063885201,0.045023559,0.841170238753363,1.06341952623051,2.38413118575911,2005.46019874433,2535.33165603134
2014-07-20,"-275.7693345",1.00954276,0.797183856,0.49685979,7.703700855,0,0.082452833,0.055184207,0.04058025,0.727086038719468,0.972149611337186,2.40074037120737,1745.54480649507,2333.87881879074
2014-07-21,"-205.1404614",0.686973693,0.864528212,0.388313788,7.600566182,0,0.100635285,0.076163952,0.056884374,0.686120845875042,0.967560967096708,2.37668250498487,1630.69141069664,2299.58522300499
2014-07-22,"-145.3958745",2.024800075,1.266153938,0.580309107,7.197887053,0,0.403622194,0.156066041,0.115678401,0.679258339786273,0.975170847702159,2.37703231170732,1614.61902166864,2318.01261442305
2014-07-23,"-111.4889332",2.36988564,1.350428569,1.140574117,7.018986223,0,0.169546784,0.110499796,0.081599158,0.742538236910073,1.20099029171958,2.19600483440567,1630.61755798559,2637.38048669048
2014-07-24,"-119.1232546",1.769927062,1.473036921,1.126918706,7.153340869,0,0.206238058,0.176809107,0.131312488,0.853872402661585,1.24855217630634,2.08249915154503,1778.18855407047,2600.10884781766
2014-07-25,"-171.4592167",1.772749361,0.736906665,0.465148504,7.2016137,0,0.385462668,0.135893075,0.101140854,0.932901723624725,1.32312266409638,2.11156747782571,1969.88493961352,2793.86278668003
2014-07-26,"-120.4582482",0.409967386,0.537886084,0.240017114,7.332243513,0,0.285131376,0.243546719,0.166931352,1.00759851443542,1.38490969718913,2.09018774307199,2106.07006481046,2894.72127432626
2014-07-27,"-220.651144",5.08620479,2.135977202,1.002858301,7.363696006,0,0.574551088,0.143559974,0.113285515,1.01543486463018,1.3645672289173,2.08751165515965,2119.73211497097,2848.54999461378
2014-07-28,"-102.0864606",2.524565525,1.044972541,1.250103487,6.789605182,0,0.25502609,0.171797096,0.126282721,0.956762568823951,1.32917142431148,2.09943748664651,2008.66320280921,2790.51231437885
2014-07-29,"-136.4929132",2.003957928,1.143390363,0.968131558,7.224250954,0,0.230247236,0.146346648,0.111234678,0.89281255057082,1.25781209787787,2.2134398477746,1976.18687602672,2784.09141845584
2014-07-30,"-92.10329072",2.115443062,1.229093186,1.102679103,7.307391157,0,0.238299792,0.161623768,0.124214263,0.928524255692828,1.32794596233526,2.29138381421459,2127.6054506002,3042.83388424663
2014-07-31,"-139.1591633",1.053231916,0.717175147,0.613290362,7.425439662,0,0.259096958,0.203922311,0.150870539,0.932701165374034,1.33831345942865,2.42272707149231,2259.6803629641,3242.36824830032
2014-08-01,"-96.05975886",1.150611673,0.565707176,0.56554002,7.468613106,0,0.304406449,0.200888532,0.149619575,0.905017519356355,1.02880238532156,2.31894608927569,2098.68683723741,2385.73726807893
2014-08-02,"-117.9448892",1.064566166,0.866133786,0.559768111,7.650112814,0,0.202491901,0.141714762,0.106473898,0.801891823678046,0.989691308611188,2.32747356645947,1866.38202277063,2303.48035974722
2014-08-03,"-85.69994569",1.694508734,1.47228669,0.8932238,7.705924121,0,0.398537052,0.281708113,0.210080227,0.742553191767993,0.923589037540665,2.37207298813188,1761.39036844397,2190.82060808493
2014-08-04,"-69.92339041",1.393118829,0.717318787,0.473603323,7.296078939,0,0.835279435,0.37605771,0.283960785,0.615017659881828,0.816792810107553,2.30238318410014,1416.00631803654,1880.57003088553
2014-08-05,"-61.62489066",1.52832799,0.667222223,0.704042331,7.304045638,0,0.461004422,0.28512289,0.21236713,0.599066629041345,0.807892900178384,2.3869491824368,1429.94160041541,1928.39929757729
2014-08-06,"-108.4108338",1.188858428,0.579208203,0.666289101,7.343317207,0,0.230151579,0.17457597,0.128987174,0.582620620650118,0.806490094619643,2.32000069766608,1351.68024638292,1871.05758217836
2014-08-07,"-88.66390673",0.373398395,0.375632673,0.199185484,7.61451983,0,0.285016631,0.212188428,0.152039153,0.659802990476075,1.58595778787221,2.31230838660471,1525.6679883847,3667.22349369798
2014-08-08,"-71.05125583",0.568558636,0.2639092,0.315008333,7.490302673,0,0.357054252,0.260110008,0.197824917,0.812477490115746,1.52294545478813,2.34525481636984,1905.46674688604,3571.69516291042
2014-08-09,"-65.85797624",0.514322962,0.368513817,0.284209154,7.601992059,0,0.379093656,0.284848627,0.209482942,0.832770534112222,1.48828219610977,2.34172432967244,1950.1190207649,3485.14662804858
2014-08-10,"-73.50225838",0.623378783,0.499843022,0.343925434,7.598780774,0,0.286114062,0.214599139,0.157852506,0.847002309533681,1.46952840789204,2.344723349929,1985.98609260741,3445.63757136845
2014-08-11,"-184.3179637",9.642365629,2.421949466,0.837452847,7.626944529,0,1.151021995,0.132077157,0.099967859,0.923338164457638,1.50089884841506,2.27126400137377,2097.14473402717,3408.93752410847
2014-08-12,"-79.83288315",2.352642769,0.847155615,1.384285203,6.541992287,0,0.280040908,0.217676811,0.164774904,0.966307553947542,1.46684960443676,2.24082490573805,2165.32603348847,3286.95312659391
2014-08-13,"-133.0696077",1.501238787,1.07130464,0.843980808,7.414117146,0,0.215655067,0.163901287,0.121239032,0.956068456580315,1.43133129949569,2.19457539782361,2098.16431344635,3141.16445600812
2014-08-14,"-113.02204",1.449394899,0.842422384,0.860430262,7.122661752,0,0.255300589,0.199864358,0.151558663,0.93022365313918,1.43185206397627,2.213191750925,2058.76331564296,3168.96317653723
2014-08-15,"-103.719998",2.184781275,1.114011161,1.215286101,7.191205604,0,0.353665251,0.250830841,0.196726541,0.949955027043148,1.46713669311713,2.21095475712952,2100.30758610016,3243.7728510066
2014-08-16,"-187.0566445",3.314299609,1.267468867,1.00807875,7.37457115,0,0.172815208,0.073802572,0.052563546,0.941515569898541,1.16389289532511,2.2074369895429,2078.3362952246,2569.22022900682
2014-08-17,"-134.236422",1.704087438,0.819076236,0.705334808,7.296011058,0,0.261468439,0.152504031,0.108223784,0.85424191462533,1.13499827481029,2.20165448650372,1880.74554389438,2498.87404391005
2014-08-18,"-152.5955492",5.325603898,1.336764983,0.640703434,7.41690853,0,0.604213913,0.094677714,0.07269071,0.846424779769068,1.12894672751675,2.14485220594613,1815.45605605515,2421.42387890996
2014-08-19,"-104.534306",4.63030631,1.523749644,0.967029826,7.384479135,0,0.747012326,0.1946178,0.156011968,0.833010931650212,1.13603913363102,2.15377118830903,1794.11494413469,2446.76835480604
2014-08-20,"-70.17882491",2.754756862,0.619025347,0.541895109,7.042332511,0,0.726298821,0.190479927,0.142872057,0.872904447993591,1.11143656244674,2.3005760970651,2008.18310807586,2556.94438896918
2014-08-21,"-147.7817106",3.09457222,0.51116672,0.609463105,7.198008119,0,0.419385972,0.104511086,0.08259632,0.801268337548089,1.04445700850776,2.36584365255194,1895.67561037899,2471.02198394146
2014-08-22,"5.693033994",2.096054316,0.696161351,0.287939639,7.40325358,0,2.054962501,0.382724365,0.282294765,0.822170568820177,1.20589401833749,2.36938369889559,1948.03754347424,2857.22562964454
2014-08-23,"-1.472068347",2.10004137,0.286726488,0.426684655,7.377281321,0,1.196871855,0.308257793,0.243179426,0.944683414524031,1.25877727403697,2.38171741232272,2249.96893750437,2998.05175180999
2014-08-24,"-102.3768336",3.643669698,0.875490068,1.276301586,7.275869421,0,0.323620606,0.141446712,0.113357556,0.91857023705076,1.19724559498479,2.45502707138016,2255.1147989237,2939.27034677831
2014-08-25,"-160.4492425",1.359022449,0.984629205,0.631878432,7.949524574,0,0.304696138,0.20026237,0.141668681,0.894346368684412,1.20440794575814,2.54697272345656,2277.87580636163,3067.59418576033
2014-08-26,"-163.8292382",1.833057771,1.645130305,0.855526251,7.789643104,0,0.198105119,0.122811457,0.092459786,0.919459988059407,1.68223628535985,2.54441092214308,2339.4840360919,4280.30037809499
2014-08-27,"-151.7344467",2.697928842,1.637972693,1.293911684,7.282979661,0,0.239869285,0.150264352,0.115039977,0.910519154657055,1.70671307702176,2.49312428748855,2270.03741869905,4255.04782409726
2014-08-28,"-92.48781748",0.671737722,0.139651973,0.331309441,7.123152771,0,0.336740071,0.190854726,0.166084412,0.929040549684706,1.74201034427979,2.4953292299784,2318.26203946345,4346.88933100609
2014-08-29,"-135.2824317",4.196434609,1.051194329,0.491524889,7.397657091,0,0.650074087,0.102873577,0.076142636,0.891986701280222,1.77840642188792,2.48092232751445,2212.94972305206,4412.08819945681
2014-08-30,"-161.4682946",9.13639644,2.454324288,0.838480094,7.271999252,0,0.812504368,0.094410404,0.07456646,0.889494969276882,1.77269099846649,2.38898068637045,2124.98630222615,4234.92455823918
2014-08-31,"-23.70483096",1.246658073,3.27e-08,0.561613402,6.376040668,0,0.375048495,0.18290868,0.168957524,0.845122552395212,1.6865242541242,2.51081035598398,2121.94245662952,4234.5425628732
2014-09-01,"-49.72176829",4.457374441,1.930889887,0.980600709,7.199328846,0,0.925800288,0.29580841,0.203671563,0.755676408798628,1.7663400965056,2.57984971247421,1949.53156596268,4556.89199010163
2014-09-02,"-116.8983776",2.526305871,1.304618452,1.169912951,6.849223758,0,0.359399428,0.227427072,0.16643513,0.878713112789128,1.7566882782962,2.54000202913256,2231.93308950978,4461.99179142572
2014-09-03,"-139.7768425",1.517976365,0.766106529,0.593792296,7.053498977,0,0.345789904,0.178388155,0.135263886,0.911748016100634,1.79715109554927,2.52757187092831,2304.50863887065,4542.42855691832
2014-09-04,"-198.9495507",2.499398325,0.796510971,0.347143863,7.09179474,0,0.487118307,0.097667406,0.067656335,0.917479935976384,1.55115769234237,2.60088452084639,2386.25936366811,4034.38203140508
2014-09-05,"-227.160435",4.832723987,1.91185838,0.823838485,7.183450737,0,0.305626998,0.063341593,0.052100489,0.916918868560524,1.5467744441606,2.51202165099401,2303.32005002896,3885.53089293564
2014-09-06,"-167.7482651",2.509147388,1.627118146,1.271611502,6.753617458,0,0.156126822,0.101864367,0.079123556,0.887580735386241,1.56094020096163,2.59647624065424,2304.58229109279,4052.94414487893
2014-09-07,"-134.9638207",1.719957015,1.102707939,0.858518933,6.958975267,0,0.353359352,0.232795117,0.176379811,0.862028231967464,1.58151752765988,2.65787976795027,2291.16739714826,4203.48343942592
2014-09-08,"-208.662196",2.891341699,1.48769083,0.889218084,7.128713704,0,0.173230746,0.062330176,0.053276274,0.866301089769619,1.59766354373327,2.67862072069922,2320.49204942122,4279.5346729497
2014-09-09,"-61.02020261",0.977782766,0.04773698,0.34527207,6.958883162,0,0.456331594,0.164117894,0.161138608,0.958460451317839,1.71745851131985,2.7032093957036,2590.9192974127,4642.64998453095
2014-09-10,"-177.32196",9.932602659,1.848282111,0.522013451,7.326190049,0,2.006437361,0.138733968,0.10544943,1.00555985898247,1.70694784423414,2.80353964004141,2819.12692509181,4785.49594479363
2014-09-11,"-66.47854028",3.434714783,1.66812423,0.902065822,6.773851193,0,0.707100611,0.239058403,0.185707208,0.974948750907054,1.76628842423921,3.34960198171039,3265.69026810434,5916.3632061038
2014-09-12,"-49.61435928",3.405026393,1.212386604,0.444374861,6.730107977,0,1.639683413,0.255161173,0.213987795,1.0190720871589,1.83765116545841,3.5,3566.75230505617,6431.77907910442
2014-09-13,"-63.40754029",4.279944615,2.316860261,1.435909529,6.921617581,0,0.574955408,0.254425531,0.192895942,1.09213060141801,1.99810984050715,3.5,3822.45710496303,6993.38444177502
2014-09-14,"-9.839018674",4.750485792,2.723834719,1.239672257,7.318162113,0,1.698222808,0.549896818,0.443163035,1.09626079374598,2.00975181417457,3.5,3836.91277811093,7034.131349611
2014-09-15,"7.87263759",5.382959258,2.49525016,1.786013547,7.024189769,0,1.519657102,0.658935057,0.504207452,1.12493483834684,1.93445895856122,3.5,3937.27193421394,6770.60635496428
2014-09-16,"-0.749981895",3.362494378,2.352957818,1.503758857,7.36380899,0,1.166750912,0.738375114,0.521788833,1.16379111947045,1.95295509748695,3.5,4073.26891814659,6835.34284120433
2014-09-17,"23.64227804",2.826929424,1.653438355,1.124642829,7.092742692,0,1.225422748,0.625276162,0.487512315,1.22173191097176,2.01697868176257,3.45878026825992,4225.70222677262,6976.28606598129
2014-09-18,"-5.870241223",1.84315913,6.12e-08,0.443433367,6.519725239,0,0.816963056,0.200666411,0.196547695,1.29057495176345,2.0907673663184,3.5,4517.01233117206,7317.6857821144
2014-09-19,"-84.43443009",3.177044978,1.27788322,0.67821747,7.904547258,0,0.697346816,0.174178497,0.148865627,1.30872022121524,1.94464470974998,3.5,4580.52077425335,6806.25648412494
2014-09-20,"70.33555298",4.87e-06,1.450465461,1.08e-06,8.130548841,0,1.620280633,0.60892655,0.359263474,1.20587664809216,1.83298252456531,3.5,4220.56826832255,6415.43883597857
2014-09-21,"8.351050803",6.79e-08,1.726702659,1.6e-08,8.150161837,0,1.01987961,0.363033793,0.240408996,1.14649786776355,1.72780004744492,3.5,4012.74253717243,6047.30016605724
2014-09-22,"126.1980018",6.46047689,4.053103589,2.578205842,7.156876796,0,2.911757025,1.631809987,1.162005391,NA,NA,3.41200250651821,NA,NA
2014-09-23,"115.6028188",3.222373897,1.382510039,1.412787178,6.227431644,0,1.86403409,1.039496128,0.817249502,NA,NA,2.50003558708137,NA,NA
2014-09-24,"125.8119247",4.264837247,1.336818915,1.239142539,6.277970402,0,2.809590384,1.090501912,0.816322584,NA,NA,2.54180875722166,NA,NA
2014-09-25,"60.50518286",4.885757716,0.242393823,1.143457307,5.544159528,0,1.97421503,0.534407369,0.462043092,NA,NA,2.48294565066025,NA,NA
